"KVK ID","KVK Name","KVK Address","State Name","State LGD Code","District Name","District Name New","District LGD Code","Web Address","Landline Number","Fax Number","Email ID","Pin Code","ATARI Name","Host Institute","Latitude","Longitude"
"K0240","Pithoragarh","Krishi Vigyan Kendra,PO. Gaina Ancholi, Distt. Pithoragarh","Uttarakhand","=""5""","Pithoragarh","Pithoragarh","53","NA","05964-252175","05964 - 252175","kvkpithoragarh@yahoo.com","262530","ICAR-ATARI  Zone-I Ludhiana","G.B. Pant University of Agriculture & Technology , Dist.Pantnagar, Uttarakhand","29.560678","80.218153"
"K0241","Dehradun","Krishi Vigyan Kendra,Dhakrani, PO. Herbertpur,Distt. Dehradun","Uttarakhand","=""5""","Dehradun","Dehradun","49","http://dehradun.kvk4.in","01360-224378","01360-224378","kvkdehradun@gmail.com","248001","ICAR-ATARI  Zone-I Ludhiana","G.B. Pant University of Agriculture & Technology , Dist.Pantnagar, Uttarakhand","30.44289","77.702988"
"K0242","Uttarkashi","Krishi Vigyan Kendra,Chinyalisaur, Distt. Uttarkashi","Uttarakhand","=""5""","Uttarkashi","Uttarkashi","57","http://uttarkashi.kvk4.in/","NA","01371-237198","kvk.uttarkashi@icar.gov.in","249196","ICAR-ATARI  Zone-I Ludhiana","ICAR VPKAS  , Almora, Uttarakhand","30.575013","78.329992"
"K0243","Tehri Garhwal","Krishi Vigyan Kendra,Ranichauri, VCSG UUHF, Distt. Tehri Garhwal","Uttarakhand","=""5""","Tehri Garhwal","Tehri Garhwal","55","http://tehrigarhwal.kvk4.in/","01376-252101","01376 - 252 101","kvktehrigarhwal@gmail.com","249199","ICAR-ATARI  Zone-I Ludhiana","Uttarakhand University of Horticulture & Forestry , Bharsar Dist.Pauri Garhwal, Uttarakhand ","30.321616","78.418352"
"K0244","Champawat","Krishi Vigyan Kendra,PO. Gulchora,Lohaghat,Distt. Champawat","Uttarakhand","=""5""","Champawat","Champawat","48","http://champawat.kvk4.in/","05965-234820","NA","officerinchargekvklohaghat@gmail.com","262524","ICAR-ATARI  Zone-I Ludhiana","G.B. Pant University of Agriculture & Technology , Dist.Pantnagar, Uttarakhand","29.413995","80.061874"
"K0245","Ambedkar Nagar","Krishi Vigyan Kendra,Distt. Ambedkar Nagar","Uttar Pradesh","=""9""","Ambedkar Nagar","Ambedkar Nagar","121","http://ambedkarnagar.kvk4.in/","52712166644","05271-216664","pckvkambedkarnagar@gmail.com","224168","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.377503","82.445675"
"K0246","Sant Kabir Nagar","Vill.Bagahi, Block-Pauli, Tehsil. Dhanghata, Distt. Sant Kabir Nagar","Uttar Pradesh","=""9""","Sant Kabir Nagar","Sant Kabir Nagar","178","http://www.santkabirnagar.kvk4.in","NA","NA","kvksknagar@gmail.com","272175","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.778441","83.047881"
"K0247","Mahamaya Nagar","Krishi Vigyan Kendra, Jau-Inyatpur,Rati Nagla, Sikandara Rao Road ,Distt. Hathras ","Uttar Pradesh","=""9""","Mahamaya Nagar","Hathras","163","http://mahamayanagar.kvk4.in/","NA","NA","pckvkhathras@gmail.com","204101","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.66858","78.270266"
"K0248","Deoria","Krishi Vigyan Kendra,At village Malhana, PO. Bankata Mishra (Majhauli Raj) Distt. Deoria U.P.","Uttar Pradesh","=""9""","Deoria","Deoria","137","kvkdeoria.iivr.org.in","NA","NA","kvkdeoria98@gmail.com","274506","ICAR-ATARI  Zone-III Kanpur","ICAR Indian Institute of Vegetable  Research , P. B. No. 1, Jakhini, Shahanshahpur, Varanasi, Uttar Pradesh","26.314412","83.993536"
"K0249","Bhadohi","ICAR-KRISHI VIGYAN KENDRA, VILLAGE - BEJWAN, POST - UGAPUR (AURAI),BHADOHI(U.P.)","Uttar Pradesh","=""9""","Sant Ravidas Nagar (Bhadohi)","Bhadohi","179","http://kvkbhadohi.iivr.org.in","NA","NA","kvkbhadohi@gmail.com","221301","ICAR-ATARI  Zone-III Kanpur","ICAR Indian Institute of Vegetable  Research , P. B. No. 1, Jakhini, Shahanshahpur, Varanasi, Uttar Pradesh","25.38727","82.568031"
"K0250","Banda","Krishi Vigyan Kendra,Campus Banda University of Agriculture and Technology, Banda","Uttar Pradesh","=""9""","Banda","Banda","128","http://www.banda.kvk4.in","05192-232315","NA","kvkbanda@gmail.com","210001","ICAR-ATARI  Zone-III Kanpur","Banda University of Agriculture & Technology,Banda,U.P , Banda,U.P","25.517271","80.904224"
"K0251","Auraiya","Krishi Vigyan Kendra,District- Auraiya","Uttar Pradesh","=""9""","Auraiya","Auraiya","122","auraiya.kvk4.in","NA","NA","kvkauraiya1@gmail.com","206241","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","26.626199","79.508195"
"K0252","Kaushambi","Krishi Vigyan Kendra,Malak Moinuddin, The. Chayal,Distt. Kaushambi","Uttar Pradesh","=""9""","Kaushambi","Kaushambi","158","http://kaushambi.kvk4.in/","NA","NA","kvkkaushambi@gmail.com","212213","ICAR-ATARI  Zone-III Kanpur","Dr Bhim Rao Ambedkar Welfare Society , Dr Bhim Rao Ambedkar Welfare Society, Elgin road, Civil lines, Allahabad- 211001","25.535869","81.621283"
"K0253","Gautam Budh Nagar","Krishi Vigyan Kendra, V&P - Chhaulas, Block - Dadri, Distt. Gautam Budh Nagar","Uttar Pradesh","=""9""","Gautam Buddha Nagar","Gautam Buddha Nagar","144","http://gautambudhanagar.kvk4.in/index.html","NA","NA","gbnagarkvk@gmail.com","203207","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.530114","77.653534"
"K0254","Jaunpur-I","Krishi Vigyan Kendra,Buxa,Distt. Jaunpur","Uttar Pradesh","=""9""","Jaunpur","Jaunpur","152","http://jaunpur.kvk4.in/","9984369526","NA","kvkjaunpur@gmail.com","222109","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","25.716617","82.702577"
"K0255","Chandauli","Krishi Vigyan Kendra,Bichiya Agril Farm (Near Vikas Bhawan)Distt. Chandauli","Uttar Pradesh","=""9""","Chandauli","Chandauli","135","http://chandauli.kvk4.in","9415687643","NA","pckvkchandauli@gmail.com","232104","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","25.259894","83.240681"
"K0256","Balrampur","Krishi Vigyan Kendra,Village- Motipur harhawa, Pachperwa, Balrampur ","Uttar Pradesh","=""9""","Balrampur","Balrampur","127","http://www.balrampur.kvk4.in","NA","NA","kvkblp@gmail.com","271201","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","27.519097","82.6462"
"K0257","Hamirpur","Krishi Vigyan Kendra, Govt. Agriculture Farm, Kurara,Distt. Hamirpur","Uttar Pradesh","=""9""","Hamirpur","Hamirpur","149","http://hamirpur.kvk4.in","NA","NA","kvkhamirpur@gmail.com","210505","ICAR-ATARI  Zone-III Kanpur","Banda University of Agriculture & Technology,Banda,U.P , Banda,U.P","25.982369","79.987002"
"K0258","Jalaun ","Krishi Vigyan Kendra,Govt. Agriculture Farm, Rura Mallu,PO. Shahjadpura,Distt. Jalaun","Uttar Pradesh","=""9""","Jalaun ","Jalaun","151","http://jalaun.kvk4.in/","NA","NA","kvkjalaun@gmail.com","285001","ICAR-ATARI  Zone-III Kanpur","Banda University of Agriculture & Technology,Banda,U.P , Banda,U.P","26.077377","79.371668"
"K0259","Lakhimpur Kheri-I","Krishi Vigyan Kendra,Jamunabad, PO. Gola, Tehsil Gola,Distt. Lakhimpur-Kheri","Uttar Pradesh","=""9""","Kheri","Kheri","159","http://lakhimpurkheri.kvk4.in","NA","NA","pckvk.lmp@gmail.com","262802","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","28.540683","80.769187"
"K0260","Lalitpur","Krishi Vigyan Kendra,Govt. Agriculture Farm, Khiria Misra,PO. Bamourikala, Devgarh RoadDistt. Lalitpur","Uttar Pradesh","=""9""","Lalitpur","Lalitpur","161","http://lalitpur.kvk4.in","NA","NA","kvklalitpur@rediffmail.com","284403","ICAR-ATARI  Zone-III Kanpur","Banda University of Agriculture & Technology,Banda,U.P , Banda,U.P","24.637317","78.366984"
"K0261","Farrukhabad","Krishi Vigyan Kendra, Jajpur Banjara, Block Mohamdabad Distt. Farrukhabad","Uttar Pradesh","=""9""","Farrukhabad","Farrukhabad","141","http://www.farrukhabad.kvk4.in","NA","NA","kvk.farrukhabad@gmail.com","209625","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.384834","79.605083"
"K0262","Hardoi-I","Krishi Vigyan Kendra, Village- Tatyora (Near Govt. Polytechnic),Distt. Hardoi","Uttar Pradesh","=""9""","Hardoi","Hardoi","150","http://hardoi.kvk4.in/index.html","9415190350","NA","kvkhardoi011@gmail.com","241001","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.391764","80.0778"
"K0263","Kushinagar","Krishi Vigyan Kendra, Regional Research Station, IIVR, Sargatia, Distt. Kushinagar","Uttar Pradesh","=""9""","Kushinagar","Kushinagar","160","http://kvkkushinagr.iivr.org.in/","NA","NA","kushinagarkvk@gmail.com","274406","ICAR-ATARI  Zone-III Kanpur","ICAR Indian Institute of Vegetable  Research , P. B. No. 1, Jakhini, Shahanshahpur, Varanasi, Uttar Pradesh","27.027126","83.914604"
"K0264","Sitapur 1","Krishi Vigyan Kendra,Amberpur, Block Sidhauli,Distt. Sitapur","Uttar Pradesh","=""9""","Sitapur","Sitapur","183","http://sitapur1.kvk4.in","0522-4044406","0522-4044406","kvksitapur@gmail.com","261303","ICAR-ATARI  Zone-III Kanpur","Manav Vikas Evam Sewa Sansthan , Manav Vikas Evam Sewa Sansthan, Dist- Lucknow-226005","27.19204","80.804482"
"K0265","Baghpat","Krishi Vigyan Kendra, Khekra (Behind New Tehsil), Distt. Baghpat","Uttar Pradesh","=""9""","Baghpat","Baghpat","124","http://baghpat.kvk4.in","NA","NA","kvkbaghpat2@gmail.com","250101","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.86381","77.280407"
"K0266","Moradabad-I","Krishi Vigyan Kendra,Rustamnagar, Bilari,Distt. Moradabad","Uttar Pradesh","=""9""","Moradabad","Moradabad","171","http://http//www.moradabad.kvk4.in/","05921-270044","NA","moradabadkvk@gmail.com","202411","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.5998","78.7972"
"K0267","Faizabad","Krishi Vigyan Kendra, Ayodhya (U.P.) ","Uttar Pradesh","=""9""","Faizabad","Ayodhya","140","http://faizabad.kvk4.in/","NA","NA","kvkmasodhafaizabad@gmail.com","224133","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.713953","82.153852"
"K0268","Gorakhpur 1","Krishi Vigyan Kendra,Belipar,Gorakhpur ","Uttar Pradesh","=""9""","Gorakhpur","Gorakhpur","148","http://gorakhpur.kvk4.in/","0124-2764907","05521 - 244421","kvkgorakhpur@gmail.com","273413","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.591079","83.406627"
"K0269","Maharajganj","Dr D P Singh Krishi Vighyan Kendra Basuli,Village Basuli,Post Basuli,Distt Mahrajganj,U.P. PIN 273153","Uttar Pradesh","=""9""","Mahrajganj","Mahrajganj","164","http://maharajganj.kvk4.in/","0124-2764907","NA","kvkmahrajganj2019@gmail.com","273153","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","27.250851","83.775709"
"K0270","Sonbhadra","Mangurahi, Robertsganj, Sonbhadra (Near Deputy Director Agriculture Office) ","Uttar Pradesh","=""9""","Sonbhadra","Sonbhadra","184","http://www.sonbhadra.kvk4.in","NA","NA","kvksonbhadra@gmail.com","231216","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","24.765586","83.06049"
"K0271","Azamgarh 1","Krishi Vigyan Kendra,Kotwa, P.O. Tamoli (Rani Ki Sarai), Distt. Azamgarh","Uttar Pradesh","=""9""","Azamgarh","Azamgarh","123","http://azamgarh.kvk4.in/","05462 – 245963","05462 – 245963","kvkazamgarh@gmail.com","276207","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.275186","82.770995"
"K0272","Barabanki","Krishi Vigyan Kendra, Haidargarh ,Distt. Barabanki","Uttar Pradesh","=""9""","Bara Banki","Bara Banki","129","http://barabanki.kvk4.in/","NA","NA","kvkbarabanki@gmail.com","225124","ICAR-ATARI  Zone-III Kanpur","Narendra Deva University of Agriculture & Technol , Kumarganj, Dist.Faizabad","26.611865","81.361565"
"K0273","Kanpur Dehat","Krishi Vigyan Kendra,Zonal Agricultural Research Station,Daleep Nagar,Distt. Kanpur (Dehat)","Uttar Pradesh","=""9""","Kanpur Dehat","Kanpur Dehat","156","http://www.kanpurdehat.kvk4.in","NA","5122533808","kvkkanpurdehat@gmail.com","209204","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","26.603161","80.1063"
"K0274","Mainpuri","Krishi Vigyan Kendra,Regional Research Station,Distt. Mainpuri","Uttar Pradesh","=""9""","Mainpuri","Mainpuri","166","http://mainpuri.kvk4.in/","NA","NA","mainpurikvk@yahoo.com","205001","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.224427","79.048475"
"K0275","Mahoba","Krishi Vigyan Kendra,Zonal Agricultural Research Station, Belatal,PO. Jaitpur,Distt. Mahoba","Uttar Pradesh","=""9""","Mahoba","Mahoba","165","http://mahoba.kvk4.in/","0124-2764907","NA","kvkmahoba@gmail.com","210423","ICAR-ATARI  Zone-III Kanpur","Banda University of Agriculture & Technology,Banda,U.P , Banda,U.P","25.270313","79.57433"
"K0276","Etawah","Krishi Vigyan Kendra,Dr. B.R. Ambedkar Agricultural Engineering College Farm,Distt. Etawah","Uttar Pradesh","=""9""","Etawah","Etawah","139","http://etawah.kvk4.in/index.html","NA","NA","pckvketawah@gmail.com","206001","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","26.78903","78.997312"
"K0277","Kannauj","Krishi Vigyan Kendra,Post Anaughi, Block- Jalalabad, Distt. Kannauj","Uttar Pradesh","=""9""","Kannauj","Kannauj","155","http://www.kannauj.kvk4.in","0124-2764907","NA","kvk.kannauj@gmail.com","209733","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.062876","79.780286"
"K0278","Firozabad","Krishi Vigyan Kendra,Hazaratpur, PO. Ussain,Distt. Firozabad","Uttar Pradesh","=""9""","Firozabad","Firozabad","143","http://firozabad.kvk4.in","5612276043","NA","kvkfirozabad@rediffmail.com","283103","ICAR-ATARI  Zone-III Kanpur","C.S. Azad University of Agriculture & Technology , Dist. Kanpur ","27.220397","78.307798"
"K0279","Bulandshahr ","Near Tahsil NH Buladshahr","Uttar Pradesh","=""9""","Bulandshahr ","Bulandshahr","134","http://bulandshahr.kvk4.in","05732-223103","NA","bulandshahrkvk@gmail.com","203001","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.532075","77.981057"
"K0280","Agra"," कृषि विज्ञान केंद्र, बिचपुरी, राजा बलवंत सिंह कॉलेज, आगरा 283105","Uttar Pradesh","=""9""","Agra","Agra","118","http://agra.kvk4.in","8433032225","9412373128","kvkagra2002@gmail.com","283105","ICAR-ATARI  Zone-III Kanpur","RBS College , Bichpuri,Dist.Agra (U.P.)","27.175148","77.894139"
"K0281","Ghazipur 1","Krishi Vigyan Kendra,P.G. College, Ravindrapuri,Distt. Gazipur","Uttar Pradesh","=""9""","Ghazipur","Ghazipur","146","http://www.ghazipur.kvk4.in","0548-2220059","0548-2220059","ghazipurkvk@gmail.com","233001","ICAR-ATARI  Zone-III Kanpur","Degree College Association , P.G College Ghazipur- 233002","25.56049","83.546247"
"K0282","Unnao","V.K.S. Krishi Vigyan Kendra, Virendra Nagar, Dhaura, Post - Mohan, Tehsil - Hasanganj, Distt. Unnao","Uttar Pradesh","=""9""","Unnao","Unnao","186","http://www.unnao.kvk4.in","NA","0522-2333896","kvkunnao@gmail.com","209881","ICAR-ATARI  Zone-III Kanpur","Kunwar Ram Bux Singh Educational Society , Kunwar Ram Bux Singh Educational Society, C/11/A Vigyanpuri, Mahanagar, Lucknow-226006","26.815758","80.663091"
"K0283","Pratapgarh","Raja Dinesh Singh KVK,Avadheshpuram Campus,PO. Lala Bajar, Kalakankar,Distt. Pratapgarh","Uttar Pradesh","=""9""","Pratapgarh","Pratapgarh","174","http://pratapgarh.kvk4.in","NA","NA","kvkpratapgarh@gmail.com","229408","ICAR-ATARI  Zone-III Kanpur","Raja Avadhesh Singh Memorial Educational Society , Raja Avadhesh Singh Memorial Educational Society, Kalakankar, Pratapgargh-224408","25.800367","81.371172"
"K0284","Pilibhit","Krishi Vigyan Kendra, Nyoria, Pilibhit","Uttar Pradesh","=""9""","Pilibhit","Pilibhit","173","http://pilibhit.kvk4.in/","NA","NA","kvkpilibhit@gmail.com","262305","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.663256","80.05962"
"K0285","Shahjahanpur","Krishi Vigyan Kendra,Niyamatpur,Distt. Sahajahanpur","Uttar Pradesh","=""9""","Shahjahanpur","Shahjahanpur","180","http://shahajahanpur.kvk4.in/","NA","NA","shahjahanpurkvk@gmail.com","242001","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","27.922946","79.949877"
"K0286","Muzaffarnagar-I","Krishi Vigyan Kendra,Baghra, Distt. Muzaffarnagar","Uttar Pradesh","=""9""","Muzaffarnagar","Muzaffarnagar","172","http://muzaffarnagar.kvk4.in","NA","NA","kvkmuzaffarnagar@gmail.com","251306","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","29.483333","77.7"
"K0287","Lucknow","Krishi Vigyan Kendra,IISR, Raibareilly Road,Distt. Lucknow","Uttar Pradesh","=""9""","Lucknow","Lucknow","162","http://lucknow.kvk4.in/","0124-2764907","NA","kvklucknow@gmail.com","226002","ICAR-ATARI  Zone-III Kanpur","ICAR Indian Institute of Sugarcane Research , Raebareili Road, (P.O) Dilkusha, Lucknow,Uttar Pradesh ","26.805157","80.933624"
"K0288","Bijnor","Krishi Vigyan Kendra, Rice Research Station, Nagina","Uttar Pradesh","=""9""","Bijnor","Bijnor","132","http://bijnour.kvk4.in/","01343-250489","01343-250489","bijnorkvk@gmail.com","246762","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","29.440908","78.407219"
"K0289","Saharanpur","Krishi Vigyan Kendra,Numaish Camp,New Gopal Nagar Distt. Saharanpur","Uttar Pradesh","=""9""","Saharanpur","Saharanpur","177","http://saharanpur.kvk4.in","0132-2664480","0132-2664480","kvksaharanpur01@gmail.com","247001","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","29.97186","77.56511"
"K0290","Budaun 1","Krishi Vigyan Kendra,Bara Pathar Farm,Ujhani,Distt. Badaun","Uttar Pradesh","=""9""","Budaun","Budaun","133","http://badaun.kvk4.in/","NA","NA","badaunkvk@gmail.com","243639","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","27.997749","79.005898"
"K0291","Ghaziabad","Krishi Vigyan Kendra,Behind Ordinance Factory,Muradnagar, Ghaziabad","Uttar Pradesh","=""9""","Ghaziabad","Ghaziabad","145","http://ghaziabad.kvk4.in/","01232 262300","NA","ghaziabadkvk@gmail.com","201206","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.758631","77.500697"
"K0292","Rampur","Krishi Vigyan Kendra,Dhamora,Post Dhamora,Distt. Rampur","Uttar Pradesh","=""9""","Rampur","Rampur","176","http://rampur.kvk4.in","NA","NA","rampurkvk@gmail.com","244701","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","28.679","79.1161"
"K0293","Meerut","Swami Kalyan Dev Krishi Vigyan Kendra, Hastinapur,Distt. Meerut","Uttar Pradesh","=""9""","Meerut","Meerut","169","http://meerut.kvk4.in/","01233-280605","01233 - 280605","meerutkvk@gmail.com","250404","ICAR-ATARI  Zone-III Kanpur","Sardar Vallabhbhai Patel University of Agricultur , Modipuram, Dist.Meerut, Uttar Pradesh ","29.157179","77.994004"
